Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.72004E-3,21.608373263,0.553969594,0.501644737,0.181818182,0
1.72145E-3,21.78051795,0.554264885,0.5,0.185185185,0
1.73176E-3,22.126508018,0.556418123,0.496710526,0.185185185,0
1.73712E-3,22.300220084,0.557532182,0.495065789,0.188552189,0
1.76163E-3,22.651489838,0.562593639,0.491776316,0.195286195,0
1.76274E-3,22.827763381,0.562820263,0.490131579,0.198653199,0
1.77607E-3,23.005370123,0.565547548,0.488486842,0.202020202,0
1.78597E-3,23.361687641,0.567562472,0.485197368,0.205387205,0
1.80055E-3,23.541743057,0.570512486,0.483552632,0.208754209,0
1.80732E-3,23.903111706,0.571873617,0.480263158,0.212121212,0
1.80829E-3,24.083940445,0.57206866,0.478618421,0.212121212,0
1.83095E-3,24.267035721,0.576597246,0.476973684,0.212121212,0
1.84527E-3,24.635000508,0.579432449,0.473684211,0.215488215,0
1.8501E-3,24.820010455,0.580385439,0.472039474,0.218855219,0
1.85521E-3,25.005531716,0.581391329,0.470394737,0.218855219,0
1.86901E-3,25.378275707,0.584092694,0.467105263,0.222222222,0
1.90486E-3,25.568761583,0.591033559,0.465460526,0.222222222,0
1.90561E-3,25.759322442,0.591177475,0.463815789,0.222222222,0
1.93083E-3,26.143024549,0.595988138,0.460526316,0.225589226,0
1.93793E-3,26.33681736,0.597332697,0.458881579,0.228956229,0
1.94333E-3,26.531150146,0.598352001,0.457236842,0.228956229,0
1.96146E-3,26.92265114,0.601755603,0.453947368,0.228956229,0
1.96477E-3,27.11912836,0.602374617,0.452302632,0.228956229,0
1.97524E-3,27.316651904,0.604322703,0.450657895,0.232323232,0
1.98042E-3,27.514694404,0.605285371,0.449013158,0.232323232,0
1.98979E-3,27.912650312,0.60701684,0.445723684,0.235690236,0
1.98979E-3,28.111629488,0.60701699,0.444078947,0.239057239,0
2.00045E-3,28.311674592,0.608978317,0.442434211,0.239057239,0
2.01487E-3,28.513161751,0.611616152,0.440789474,0.242424242,0
2.03132E-3,28.917940407,0.614603791,0.4375,0.242424242,0
2.03933E-3,29.121873509,0.616049694,0.435855263,0.242424242,0
2.04056E-3,29.325929416,0.616270953,0.434210526,0.242424242,0
2.04256E-3,29.530185913,0.616632084,0.432565789,0.245791246,0
2.04978E-3,29.939854448,0.617928954,0.429276316,0.249158249,0
2.05115E-3,30.144969446,0.618173839,0.427631579,0.249158249,0
2.05848E-3,30.350817266,0.619484989,0.425986842,0.252525253,0
2.06091E-3,30.55690826,0.619919072,0.424342105,0.255892256,0
2.06637E-3,30.763544954,0.62089139,0.422697368,0.259259259,0
2.07191E-3,31.177648327,0.621876652,0.419407895,0.262626263,0
2.08922E-3,31.38657075,0.624937099,0.417763158,0.265993266,0
2.09283E-3,31.595853509,0.62557094,0.416118421,0.269360269,0
2.09956E-3,31.805809956,0.626753098,0.414473684,0.272727273,0
2.107E-3,32.016510176,0.628053905,0.412828947,0.272727273,0
2.13532E-3,32.443187676,0.632964587,0.409539474,0.276094276,0
2.14251E-3,32.65743845,0.634201374,0.407894737,0.276094276,0
2.14298E-3,32.871736036,0.634281741,0.40625,0.279461279,0
2.14469E-3,33.086204557,0.634575059,0.404605263,0.282828283,0
2.16284E-3,33.302488106,0.637675095,0.402960526,0.286195286,0
2.16287E-3,33.518775194,0.637681116,0.401315789,0.28956229,0
2.18594E-3,33.955293342,0.641583337,0.398026316,0.296296296,0
2.20421E-3,34.175713934,0.644643165,0.396381579,0.296296296,0
2.20592E-3,34.396305684,0.644928543,0.394736842,0.2996633,0
2.21E-3,34.617305692,0.645608322,0.393092105,0.2996633,0
2.22609E-3,34.839914604,0.648274622,0.391447368,0.303030303,0
2.23547E-3,35.063462095,0.649820775,0.389802632,0.306397306,0
2.24002E-3,35.287463691,0.650566394,0.388157895,0.30976431,0
2.2443E-3,35.511893561,0.651268148,0.386513158,0.313131313,0
2.24932E-3,35.961509726,0.652088874,0.383223684,0.316498316,0
2.25208E-3,36.186717266,0.652538805,0.381578947,0.31986532,0
2.25744E-3,36.412461101,0.653412375,0.379934211,0.323232323,0
2.25947E-3,36.638408009,0.653742587,0.378289474,0.323232323,0
2.26882E-3,36.865290376,0.655259654,0.376644737,0.323232323,0
2.26939E-3,37.09222987,0.655352083,0.375,0.326599327,0
2.27005E-3,37.319235245,0.655458646,0.373355263,0.32996633,0
2.27842E-3,37.547076753,0.656808226,0.371710526,0.333333333,0
2.28422E-3,37.77549881,0.657742165,0.370065789,0.336700337,0
2.2887E-3,38.004368811,0.658461041,0.368421053,0.34006734,0
2.29645E-3,38.463422067,0.659701781,0.365131579,0.346801347,0
2.30129E-3,38.693550939,0.66047325,0.363486842,0.35016835,0
2.30384E-3,38.923934723,0.660879262,0.361842105,0.35016835,0
2.31139E-3,39.155073299,0.662078615,0.360197368,0.35016835,0
2.31561E-3,39.386634098,0.662747669,0.358552632,0.353535354,0
2.31894E-3,39.618527734,0.663274147,0.356907895,0.353535354,0
2.32066E-3,39.850593416,0.663545968,0.355263158,0.356902357,0
2.32605E-3,40.083198214,0.664396306,0.353618421,0.36026936,0
2.32659E-3,40.315856997,0.664481339,0.351973684,0.363636364,0
2.32684E-3,40.548540886,0.664520875,0.350328947,0.367003367,0
2.32833E-3,40.781374342,0.664756317,0.348684211,0.37037037,0
2.32926E-3,41.014300656,0.664902406,0.347039474,0.373737374,0
2.33154E-3,41.480409108,0.665260082,0.34375,0.38047138,0
2.33418E-3,41.713827222,0.665675075,0.342105263,0.383838384,0
2.33423E-3,41.94725051,0.665683194,0.340460526,0.387205387,0
2.33916E-3,42.181166385,0.666455292,0.338815789,0.390572391,0
2.33918E-3,42.415084856,0.666459357,0.337171053,0.393939394,0
2.33941E-3,42.64902597,0.666494806,0.335526316,0.397306397,0
2.34224E-3,42.883249826,0.666937128,0.333881579,0.400673401,0
2.34821E-3,43.118070998,0.667869644,0.332236842,0.404040404,0
2.34953E-3,43.353023532,0.66807437,0.330592105,0.407407407,0
2.35061E-3,43.588084711,0.6682436,0.328947368,0.410774411,0
2.35065E-3,43.823150119,0.668250187,0.327302632,0.414141414,0
2.3517E-3,44.058320584,0.66841374,0.325657895,0.417508418,0
2.353E-3,44.293620952,0.668615864,0.324013158,0.420875421,0
2.35303E-3,44.528923719,0.668619595,0.322368421,0.424242424,0
2.35403E-3,44.764326247,0.668774734,0.320723684,0.427609428,0
2.35427E-3,45.235172649,0.668813547,0.317434211,0.434343434,0
2.355E-3,45.47067307,0.668926898,0.315789474,0.437710438,0
2.35528E-3,45.706200954,0.668969571,0.314144737,0.441077441,0
2.35562E-3,45.941762753,0.669022267,0.3125,0.441077441,0
2.35703E-3,46.177465454,0.669241096,0.310855263,0.444444444,0
2.3588E-3,46.413344993,0.669515531,0.309210526,0.447811448,0
2.35951E-3,46.649296123,0.669626571,0.307565789,0.451178451,0
2.36065E-3,46.885361558,0.669803779,0.305921053,0.454545455,0
2.36416E-3,47.121777699,0.670346895,0.304276316,0.457912458,0
2.36665E-3,47.358442779,0.670731867,0.302631579,0.461279461,0
2.36769E-3,47.595212175,0.670893055,0.300986842,0.464646465,0
2.36916E-3,47.832128029,0.671119225,0.299342105,0.468013468,0
2.36928E-3,48.069056331,0.67113844,0.297697368,0.471380471,0
2.37383E-3,48.306438917,0.671838945,0.296052632,0.474747475,0
2.37414E-3,48.543852819,0.671887182,0.294407895,0.478114478,0
2.37699E-3,48.781552302,0.672326717,0.292763158,0.478114478,0
2.37757E-3,49.019309472,0.672415431,0.291118421,0.481481481,0
2.37873E-3,49.257182216,0.672593097,0.289473684,0.484848485,0
2.38002E-3,49.733169093,0.672791402,0.286184211,0.491582492,0
2.38011E-3,49.971179929,0.672805248,0.284539474,0.494949495,0
2.38127E-3,50.209307139,0.672983931,0.282894737,0.498316498,0
2.38179E-3,50.447485794,0.673062888,0.28125,0.501683502,0
2.38249E-3,50.685734512,0.673170389,0.279605263,0.505050505,0
2.38419E-3,50.924153933,0.673432161,0.277960526,0.508417508,0
2.38431E-3,51.162585392,0.673450613,0.276315789,0.511784512,0
2.38453E-3,51.401038302,0.673483492,0.274671053,0.515151515,0
2.38526E-3,51.639564009,0.673595045,0.273026316,0.518518519,0
2.38564E-3,51.878128171,0.673653955,0.271381579,0.521885522,0
2.38803E-3,52.116931073,0.674019462,0.269736842,0.525252525,0
2.38908E-3,52.355839013,0.674180142,0.268092105,0.528619529,0
2.39007E-3,52.59484552,0.674330853,0.266447368,0.531986532,0
2.39199E-3,52.834044454,0.674624877,0.264802632,0.535353535,0
2.39442E-3,53.073486108,0.674995366,0.263157895,0.538720539,0
2.39542E-3,53.31302784,0.675148003,0.261513158,0.542087542,0
2.39601E-3,53.552628368,0.675237644,0.259868421,0.545454545,0
2.39668E-3,53.792296063,0.675340018,0.258223684,0.548821549,0
2.40106E-3,54.032401652,0.676006649,0.256578947,0.552188552,0
2.4031E-3,54.272712112,0.676318064,0.254934211,0.555555556,0
2.4059E-3,54.513302039,0.67674239,0.253289474,0.558922559,0
2.41032E-3,54.754334431,0.677413063,0.251644737,0.562289562,0
2.4138E-3,55.236901002,0.677938907,0.248355263,0.569023569,0
2.43592E-3,55.480493116,0.681265782,0.246710526,0.572390572,0
2.44389E-3,55.724882239,0.682455964,0.245065789,0.575757576,0
2.44957E-3,55.969838847,0.683300687,0.243421053,0.579124579,0
2.45753E-3,56.215592282,0.684483002,0.241776316,0.582491582,0
2.46437E-3,56.462028984,0.685493304,0.240131579,0.585858586,0
2.47564E-3,56.709593085,0.687153246,0.238486842,0.585858586,0
2.48606E-3,56.958199419,0.688679999,0.236842105,0.589225589,0
2.49124E-3,57.20732358,0.689435785,0.235197368,0.589225589,0
2.50276E-3,57.457599713,0.691110547,0.233552632,0.592592593,0
2.5042E-3,57.708019851,0.691319271,0.231907895,0.595959596,0
2.51367E-3,57.959386785,0.692688055,0.230263158,0.599326599,0
2.5187E-3,58.211257171,0.693413425,0.228618421,0.599326599,0
2.51936E-3,58.463193534,0.693508357,0.226973684,0.602693603,0
2.52348E-3,58.715541684,0.694100197,0.225328947,0.606060606,0
2.53461E-3,58.969002243,0.695693303,0.223684211,0.606060606,0
2.53784E-3,59.22278577,0.696154276,0.222039474,0.609427609,0
2.53824E-3,59.476609589,0.696211737,0.220394737,0.612794613,0
2.54286E-3,59.730895317,0.696869683,0.21875,0.616161616,0
2.54292E-3,59.985187617,0.696879034,0.217105263,0.616161616,0
2.54485E-3,60.239672712,0.697153223,0.215460526,0.616161616,0
2.5451E-3,60.494183133,0.697189222,0.213815789,0.61952862,0
2.5565E-3,60.749833521,0.698805204,0.212171053,0.61952862,0
2.57196E-3,61.007029507,0.70098243,0.210526316,0.61952862,0
2.57965E-3,61.26499492,0.702060418,0.208881579,0.622895623,0
2.58125E-3,61.523119421,0.70228282,0.207236842,0.626262626,0
2.58324E-3,61.781443372,0.702561413,0.205592105,0.626262626,0
2.59192E-3,62.040635579,0.703771158,0.203947368,0.62962963,0
2.59599E-3,62.300234838,0.704336613,0.202302632,0.632996633,0
2.59854E-3,62.560089212,0.704690452,0.200657895,0.636363636,0
2.60326E-3,62.820415504,0.70534388,0.199013158,0.63973064,0
2.60648E-3,63.081063564,0.705788578,0.197368421,0.643097643,0
2.61933E-3,63.34299658,0.70755776,0.195723684,0.646464646,0
2.62365E-3,63.605361945,0.708150642,0.194078947,0.64983165,0
2.62747E-3,63.868108767,0.708672737,0.192434211,0.653198653,0
2.65177E-3,64.133285395,0.711976528,0.190789474,0.656565657,0
2.65727E-3,64.399012527,0.712719823,0.189144737,0.65993266,0
2.65964E-3,64.664976869,0.713039515,0.1875,0.663299663,0
2.66342E-3,64.931318959,0.713547877,0.185855263,0.666666667,0
2.66803E-3,65.198121823,0.714166755,0.184210526,0.67003367,0
2.67913E-3,65.466034828,0.715652328,0.182565789,0.673400673,0
2.68122E-3,65.734156751,0.715931033,0.180921053,0.676767677,0
2.68264E-3,66.002420466,0.716120035,0.179276316,0.68013468,0
2.68831E-3,66.271251953,0.716875587,0.177631579,0.683501684,0
2.68957E-3,66.54020875,0.71704207,0.175986842,0.686868687,0
2.68995E-3,66.80920378,0.717092844,0.174342105,0.69023569,0
2.69382E-3,67.07858617,0.717606769,0.172697368,0.693602694,0
2.69508E-3,67.348093988,0.717772976,0.171052632,0.693602694,0
2.70156E-3,67.618249499,0.718629703,0.169407895,0.696969697,0
2.70607E-3,67.888856757,0.719225705,0.167763158,0.7003367,0
2.7064E-3,68.159497003,0.719269178,0.166118421,0.703703704,0
2.70667E-3,68.430163655,0.719303971,0.164473684,0.707070707,0
2.70702E-3,68.70086565,0.719350533,0.162828947,0.71043771,0
2.71315E-3,68.9721809,0.720157237,0.161184211,0.71043771,0
2.71368E-3,69.243548919,0.720226544,0.159539474,0.713804714,0
2.72392E-3,69.515940443,0.721567418,0.157894737,0.713804714,0
2.74615E-3,69.790555012,0.724457689,0.15625,0.717171717,0
2.74785E-3,70.065340266,0.724678358,0.154605263,0.720538721,0
2.75002E-3,70.340342693,0.724958875,0.152960526,0.720538721,0
2.75688E-3,70.616030431,0.725842201,0.151315789,0.723905724,0
2.75823E-3,70.891853406,0.726016179,0.149671053,0.727272727,0
2.76303E-3,71.168156276,0.726632654,0.148026316,0.730639731,0
2.77558E-3,71.445714718,0.728239016,0.146381579,0.734006734,0
2.7817E-3,71.723885112,0.729018514,0.144736842,0.737373737,0
2.79066E-3,72.002950951,0.730155094,0.143092105,0.740740741,0
2.79137E-3,72.28208838,0.730245757,0.141447368,0.744107744,0
2.79345E-3,72.561433586,0.730508716,0.139802632,0.747474747,0
2.81127E-3,72.842560257,0.732752813,0.138157895,0.750841751,0
2.81756E-3,73.124315864,0.733540607,0.136513158,0.754208754,0
2.82148E-3,73.406464185,0.734031336,0.134868421,0.757575758,0
2.84665E-3,73.691129024,0.737154552,0.133223684,0.760942761,0
2.87368E-3,73.97849724,0.740468827,0.131578947,0.764309764,0
2.87923E-3,74.266419851,0.741143321,0.129934211,0.764309764,0
2.87966E-3,74.554385462,0.741195564,0.128289474,0.767676768,0
2.8888E-3,74.843265567,0.742304112,0.126644737,0.771043771,0
2.89623E-3,75.132888111,0.743200602,0.125,0.774410774,0
2.89644E-3,75.422532084,0.743226431,0.123355263,0.777777778,0
2.90025E-3,75.712557177,0.743685374,0.121710526,0.781144781,0
2.90159E-3,76.002716034,0.743846257,0.120065789,0.784511785,0
2.90478E-3,76.293193767,0.744229375,0.118421053,0.787878788,0
2.94313E-3,76.587506577,0.748792429,0.116776316,0.791245791,0
2.94748E-3,76.882254236,0.749304656,0.115131579,0.791245791,0
2.96878E-3,77.179132602,0.751799447,0.113486842,0.791245791,0
2.97162E-3,77.476294469,0.752129514,0.111842105,0.794612795,0
2.97308E-3,77.773602702,0.75229975,0.110197368,0.797979798,0
2.97515E-3,78.071117598,0.752539917,0.108552632,0.797979798,0
2.99697E-3,78.370814489,0.755061485,0.106907895,0.801346801,0
3.0094E-3,78.671754187,0.756486202,0.105263158,0.804713805,0
3.02142E-3,78.973895841,0.757856207,0.103618421,0.808080808,0
3.02392E-3,79.2762879,0.758140649,0.101973684,0.811447811,0
3.04201E-3,79.580489321,0.760186056,0.100328947,0.814814815,0
3.04565E-3,79.885053838,0.760594431,0.098684211,0.818181818,0
3.04753E-3,80.189807205,0.760806556,0.097039474,0.821548822,0
3.08494E-3,80.498301514,0.76497004,0.095394737,0.824915825,0
3.09735E-3,80.808036415,0.766334695,0.09375,0.828282828,0
3.09895E-3,81.117931721,0.76651056,0.092105263,0.831649832,0
3.10928E-3,81.428859382,0.76763926,0.090460526,0.835016835,0
3.11806E-3,81.740665708,0.768595628,0.088815789,0.838383838,0
3.12116E-3,82.052781551,0.768931578,0.087171053,0.841750842,0
3.13722E-3,82.366503597,0.770667135,0.085526316,0.845117845,0
3.1384E-3,82.680343321,0.770793777,0.083881579,0.848484848,0
3.14804E-3,82.995147771,0.771829352,0.082236842,0.851851852,0
3.15027E-3,83.310174453,0.77206724,0.080592105,0.855218855,0
3.16019E-3,83.626193938,0.773126964,0.078947368,0.858585859,0
3.16553E-3,83.942746488,0.773693926,0.077302632,0.861952862,0
3.16949E-3,84.25969513,0.774114286,0.075657895,0.865319865,0
3.18107E-3,84.577802284,0.775339306,0.074013158,0.868686869,0
3.18114E-3,84.895916279,0.775346521,0.072368421,0.868686869,0
3.19643E-3,85.215559053,0.77695285,0.070723684,0.872053872,0
3.19747E-3,85.535305575,0.777061443,0.069078947,0.875420875,0
3.22308E-3,85.857613395,0.779725672,0.067434211,0.878787879,0
3.22563E-3,86.180175959,0.779988906,0.065789474,0.882154882,0
3.24473E-3,86.504648819,0.781952871,0.064144737,0.885521886,0
3.26814E-3,86.831463109,0.784336184,0.0625,0.888888889,0
3.2726E-3,87.158723467,0.784787269,0.060855263,0.888888889,0
3.27455E-3,87.486178557,0.784983895,0.059210526,0.892255892,0
3.28298E-3,87.814476339,0.785832714,0.057565789,0.895622896,0
3.28698E-3,88.143174498,0.786234828,0.055921053,0.898989899,0
3.3431E-3,88.47748422,0.791791921,0.054276316,0.898989899,0
3.34605E-3,88.81208969,0.792080758,0.052631579,0.902356902,0
3.3503E-3,89.147119688,0.792494665,0.050986842,0.905723906,0
3.35059E-3,89.482179145,0.792523356,0.049342105,0.909090909,0
3.35954E-3,89.818133543,0.793393089,0.047697368,0.912457912,0
3.36575E-3,90.154708043,0.793993586,0.046052632,0.915824916,0
3.40891E-3,90.495599489,0.798125951,0.044407895,0.919191919,0
3.40903E-3,90.836502401,0.798136816,0.042763158,0.922558923,0
3.41033E-3,91.177535344,0.798259985,0.041118421,0.925925926,0
3.41429E-3,91.518964391,0.798634727,0.039473684,0.929292929,0
3.41572E-3,91.860535895,0.798769331,0.037828947,0.932659933,0
3.42059E-3,92.202594638,0.79922903,0.036184211,0.936026936,0
3.43387E-3,92.545981264,0.800476534,0.034539474,0.939393939,0
3.43913E-3,92.88989464,0.80096925,0.032894737,0.942760943,0
3.46216E-3,93.236110305,0.803108539,0.03125,0.946127946,0
3.47248E-3,93.583358499,0.804060483,0.029605263,0.949494949,0
3.48005E-3,93.931363201,0.804755025,0.027960526,0.952861953,0
3.51375E-3,94.282738188,0.807819456,0.026315789,0.956228956,0
3.53079E-3,94.635817021,0.809350326,0.024671053,0.95959596,0
3.54315E-3,94.990132264,0.810453575,0.023026316,0.962962963,0
3.56765E-3,95.346897121,0.812620544,0.021381579,0.966329966,0
3.57234E-3,95.704131553,0.8130331,0.019736842,0.96969697,0
3.67733E-3,96.071864403,0.822023228,0.018092105,0.973063973,0
3.70193E-3,96.442057238,0.824066495,0.016447368,0.976430976,0
3.71557E-3,96.813614735,0.825189851,0.014802632,0.97979798,0
3.74435E-3,97.188050185,0.827535453,0.013157895,0.983164983,0
3.74958E-3,97.563008595,0.827958287,0.011513158,0.983164983,0
3.76399E-3,97.939407264,0.829117441,0.009868421,0.986531987,0
3.81367E-3,98.320774007,0.833056259,0.008223684,0.98989899,0
3.92558E-3,98.713331551,0.841599229,0.006578947,0.993265993,0
4.19638E-3,99.132969459,0.860506815,0.004934211,0.993265993,0
4.27391E-3,99.560360632,0.865492134,0.003289474,0.993265993,0
4.39639E-3,100,0.873007143,0.001644737,0.996632997,0
4.39639E-3,100,0.873007143,0.001644737,1,0
