x,y,species cloglog values
997.0,997.0,0.27969778
998.0,998.0,0.28132716
999.0,999.0,0.5474783
1000.0,1000.0,0.29820734
1001.0,1001.0,0.27984428
1002.0,1002.0,0.55896753
1003.0,1003.0,0.4379071
1004.0,1004.0,0.34884912
1005.0,1005.0,0.26121008
1006.0,1006.0,0.61090827
1007.0,1007.0,0.5350242
1008.0,1008.0,0.5251933
1009.0,1009.0,0.343059
1010.0,1010.0,0.33901322
1011.0,1011.0,0.53939205
1012.0,1012.0,0.5134441
1013.0,1013.0,0.70809096
1014.0,1014.0,0.051284567
1015.0,1015.0,0.44209996
1016.0,1016.0,0.51511526
1017.0,1017.0,0.43670958
1018.0,1018.0,0.37246293
1019.0,1019.0,0.01012205
1020.0,1020.0,0.13549832
1021.0,1021.0,0.65393627
1022.0,1022.0,0.28073236
1023.0,1023.0,0.15278876
1024.0,1024.0,0.17273702
1025.0,1025.0,0.116309844
1026.0,1026.0,0.3459469
1027.0,1027.0,0.53765976
1028.0,1028.0,0.2107109
1029.0,1029.0,0.41165292
1030.0,1030.0,0.4802208
1031.0,1031.0,0.52272224
1032.0,1032.0,0.6806485
1033.0,1033.0,0.65100515
1034.0,1034.0,0.4878507
1035.0,1035.0,0.08396127
1036.0,1036.0,0.493941
1037.0,1037.0,0.7745239
1038.0,1038.0,0.56755716
1039.0,1039.0,0.36365643
1040.0,1040.0,0.472821
1041.0,1041.0,0.5505348
1042.0,1042.0,0.7024626
1043.0,1043.0,0.23629117
1044.0,1044.0,0.08720654
1045.0,1045.0,0.015538202
1046.0,1046.0,0.5587912
1047.0,1047.0,0.61016995
1048.0,1048.0,0.05328296
1049.0,1049.0,0.3991645
1050.0,1050.0,0.39903972
1051.0,1051.0,0.53728104
1052.0,1052.0,0.77629405
1053.0,1053.0,0.58118707
1054.0,1054.0,0.689979
1055.0,1055.0,0.48319107
1056.0,1056.0,0.18099982
1057.0,1057.0,0.22431317
1058.0,1058.0,0.3897409
1059.0,1059.0,0.16692871
1060.0,1060.0,0.081733696
1061.0,1061.0,0.031087369
1062.0,1062.0,0.21445748
1063.0,1063.0,0.6014444
1064.0,1064.0,0.6969174
1065.0,1065.0,0.5272437
1066.0,1066.0,0.31970763
1067.0,1067.0,0.2707443
1068.0,1068.0,0.50001395
1069.0,1069.0,0.5910352
1070.0,1070.0,0.3087678
1071.0,1071.0,0.39587954
1072.0,1072.0,0.69780123
1073.0,1073.0,0.048387688
1074.0,1074.0,0.18710358
1075.0,1075.0,0.16607252
1076.0,1076.0,0.23737042
1077.0,1077.0,0.7660638
1078.0,1078.0,0.017784178
1079.0,1079.0,0.0065994463
1080.0,1080.0,0.36556432
1081.0,1081.0,0.5176837
1082.0,1082.0,0.23943256
1083.0,1083.0,0.15347748
1084.0,1084.0,0.63765365
1085.0,1085.0,0.19979993
1086.0,1086.0,0.49042815
1087.0,1087.0,0.49171138
1088.0,1088.0,0.5837521
1089.0,1089.0,0.40539742
1090.0,1090.0,0.5586606
1091.0,1091.0,0.32505578
1092.0,1092.0,0.22833811
1093.0,1093.0,0.38445422
1094.0,1094.0,0.7174808
1095.0,1095.0,0.13291806
1096.0,1096.0,0.34956384
1097.0,1097.0,0.090991706
1098.0,1098.0,0.1971761
1099.0,1099.0,0.5543324
1100.0,1100.0,0.333192
1101.0,1101.0,0.723467
1102.0,1102.0,0.81110877
1103.0,1103.0,0.06475398
1104.0,1104.0,0.7713253
1105.0,1105.0,0.0035992123
1106.0,1106.0,0.12467439
1107.0,1107.0,0.3167555
1108.0,1108.0,0.01338862
1109.0,1109.0,0.2540428
1110.0,1110.0,0.6601169
1111.0,1111.0,0.38623244
1112.0,1112.0,0.38396525
1113.0,1113.0,0.34341997
1114.0,1114.0,0.15859568
1115.0,1115.0,0.05141454
1116.0,1116.0,0.014212906
1117.0,1117.0,0.052891795
1118.0,1118.0,0.4899459
1119.0,1119.0,0.54358584
1120.0,1120.0,0.32346645
1121.0,1121.0,0.6434313
1122.0,1122.0,0.4117568
1123.0,1123.0,0.3257255
1124.0,1124.0,0.4807121
1125.0,1125.0,0.34742635
1126.0,1126.0,0.06477683
1127.0,1127.0,0.31901413
1128.0,1128.0,0.28958935
1129.0,1129.0,0.76100755
1130.0,1130.0,0.41415757
1131.0,1131.0,0.79837614
1132.0,1132.0,0.3561998
1133.0,1133.0,0.05712592
1134.0,1134.0,0.2917511
1135.0,1135.0,0.11514607
1136.0,1136.0,0.56581074
1137.0,1137.0,0.004793852
1138.0,1138.0,0.79815257
1139.0,1139.0,0.39995155
1140.0,1140.0,0.52454996
1141.0,1141.0,0.21676616
1142.0,1142.0,0.0482381
1143.0,1143.0,0.44396898
1144.0,1144.0,0.6878632
1145.0,1145.0,0.11196907
1146.0,1146.0,0.12743942
1147.0,1147.0,0.040876105
1148.0,1148.0,0.64164853
1149.0,1149.0,0.78079474
1150.0,1150.0,0.7167899
1151.0,1151.0,0.6465879
1152.0,1152.0,0.5661679
1153.0,1153.0,0.6169833
1154.0,1154.0,0.2941329
1155.0,1155.0,0.18093126
1156.0,1156.0,0.04277382
1157.0,1157.0,0.4347105
1158.0,1158.0,0.5425642
1159.0,1159.0,0.6508646
1160.0,1160.0,0.5934179
1161.0,1161.0,0.1646853
1162.0,1162.0,0.5996808
1163.0,1163.0,0.62978035
1164.0,1164.0,0.5354649
1165.0,1165.0,0.693384
1166.0,1166.0,0.13199449
1167.0,1167.0,0.43663645
1168.0,1168.0,0.020910583
1169.0,1169.0,0.16199902
1170.0,1170.0,0.5366604
1171.0,1171.0,0.7376404
1172.0,1172.0,0.20467001
1173.0,1173.0,0.6106427
1174.0,1174.0,0.13462597
1175.0,1175.0,0.35076734
1176.0,1176.0,0.055976827
1177.0,1177.0,0.5242076
1178.0,1178.0,0.64073
1179.0,1179.0,0.008895742
1180.0,1180.0,0.2543169
1181.0,1181.0,0.03516064
1182.0,1182.0,0.11670103
1183.0,1183.0,0.59541696
1184.0,1184.0,0.49063057
1185.0,1185.0,0.6374195
1186.0,1186.0,0.24939641
1187.0,1187.0,0.62514263
1188.0,1188.0,0.68889374
1189.0,1189.0,0.4596741
1190.0,1190.0,0.5063136
1191.0,1191.0,0.28607425
1192.0,1192.0,0.28060248
1193.0,1193.0,0.63394845
1194.0,1194.0,0.5450666
1195.0,1195.0,0.5596771
1196.0,1196.0,0.54638773
1197.0,1197.0,0.65530956
1198.0,1198.0,0.6484556
1199.0,1199.0,0.45123383
1200.0,1200.0,0.13815963
1201.0,1201.0,0.31160402
1202.0,1202.0,0.032549426
1203.0,1203.0,0.13516256
1204.0,1204.0,0.26020747
1205.0,1205.0,0.54769117
1206.0,1206.0,0.18223481
1207.0,1207.0,0.22053531
1208.0,1208.0,0.44228137
1209.0,1209.0,0.29934397
1210.0,1210.0,0.45813996
1211.0,1211.0,0.07724876
1212.0,1212.0,0.5837917
1213.0,1213.0,0.3261022
1214.0,1214.0,0.37931553
1215.0,1215.0,0.5581838
1216.0,1216.0,0.64980733
1217.0,1217.0,0.7488881
1218.0,1218.0,0.5578103
1219.0,1219.0,0.32272303
1220.0,1220.0,0.376809
1221.0,1221.0,0.6442296
1222.0,1222.0,0.52534235
1223.0,1223.0,0.5608896
1224.0,1224.0,0.6481678
1225.0,1225.0,0.08009324
1226.0,1226.0,0.13164629
1227.0,1227.0,0.5374733
1228.0,1228.0,0.4297337
1229.0,1229.0,0.0026946364
1230.0,1230.0,0.39497456
1231.0,1231.0,0.011040053
1232.0,1232.0,0.5841878
1233.0,1233.0,0.51490027
1234.0,1234.0,0.047221977
1235.0,1235.0,0.6256191
1236.0,1236.0,0.46796316
1237.0,1237.0,0.52359045
1238.0,1238.0,0.46870652
1239.0,1239.0,0.6402238
1240.0,1240.0,0.29674444
1241.0,1241.0,0.29039827
1242.0,1242.0,0.73504376
1243.0,1243.0,0.21438466
1244.0,1244.0,0.7756108
1245.0,1245.0,0.14897825
1246.0,1246.0,0.38739526
1247.0,1247.0,0.2559139
1248.0,1248.0,0.5506856
1249.0,1249.0,0.27592728
1250.0,1250.0,0.2185174
1251.0,1251.0,0.3190748
1252.0,1252.0,0.3827703
1253.0,1253.0,0.6211895
1254.0,1254.0,0.55012
1255.0,1255.0,0.3057144
1256.0,1256.0,0.79792917
1257.0,1257.0,0.45251364
1258.0,1258.0,0.16113354
1259.0,1259.0,0.6157576
1260.0,1260.0,0.5961765
1261.0,1261.0,0.8495322
1262.0,1262.0,0.6357247
1263.0,1263.0,0.42316252
1264.0,1264.0,0.7340614
1265.0,1265.0,0.28274822
1266.0,1266.0,0.2751625
1267.0,1267.0,0.69877756
1268.0,1268.0,0.18364693
1269.0,1269.0,0.34712252
1270.0,1270.0,0.5538125
1271.0,1271.0,0.29555422
1272.0,1272.0,0.470749
1273.0,1273.0,0.45613
1274.0,1274.0,0.31823877
1275.0,1275.0,0.34689555
1276.0,1276.0,0.3532729
1277.0,1277.0,0.46368083
1278.0,1278.0,0.5035918
1279.0,1279.0,0.048013065
1280.0,1280.0,0.7513059
1281.0,1281.0,0.4372787
1282.0,1282.0,0.40632784
1283.0,1283.0,0.25542128
1284.0,1284.0,0.7952286
1285.0,1285.0,0.59618336
1286.0,1286.0,0.67087877
1287.0,1287.0,0.6250593
1288.0,1288.0,0.17217259
1289.0,1289.0,0.729956
1290.0,1290.0,0.5093271
1291.0,1291.0,0.42262757
1292.0,1292.0,0.011883061
1293.0,1293.0,0.39935887
1294.0,1294.0,0.7591393
1295.0,1295.0,0.5941483
1296.0,1296.0,0.08653422
1297.0,1297.0,0.7249902
1298.0,1298.0,0.25122026
1299.0,1299.0,0.64294803
1300.0,1300.0,0.19525073
1301.0,1301.0,0.2916833
1302.0,1302.0,0.5145404
1303.0,1303.0,0.67448735
1304.0,1304.0,0.5847715
1305.0,1305.0,0.11102681
1306.0,1306.0,0.49574658
1307.0,1307.0,0.6667085
1308.0,1308.0,0.68038285
1309.0,1309.0,0.69120795
1310.0,1310.0,0.27130336
1311.0,1311.0,0.49487078
1312.0,1312.0,0.0039808303
1313.0,1313.0,0.18824282
1314.0,1314.0,0.21354526
1315.0,1315.0,0.75675005
1316.0,1316.0,0.6342999
1317.0,1317.0,0.7201093
1318.0,1318.0,0.4289495
1319.0,1319.0,0.034227956
1320.0,1320.0,0.6137635
1321.0,1321.0,0.68115336
1322.0,1322.0,0.58870184
1323.0,1323.0,0.19871229
1324.0,1324.0,0.6387189
1325.0,1325.0,0.29764467
1326.0,1326.0,0.37458912
1327.0,1327.0,0.3527505
1328.0,1328.0,0.37721848
1329.0,1329.0,0.25270018
1330.0,1330.0,0.1552467
1331.0,1331.0,0.6519186
1332.0,1332.0,0.28506646
1333.0,1333.0,0.22151394
1334.0,1334.0,0.35635415
1335.0,1335.0,0.02756969
1336.0,1336.0,0.19065048
1337.0,1337.0,0.26622543
1338.0,1338.0,0.011158165
1339.0,1339.0,0.14028642
1340.0,1340.0,0.5955847
1341.0,1341.0,0.5927795
1342.0,1342.0,0.46032748
1343.0,1343.0,0.37525427
1344.0,1344.0,0.038463652
1345.0,1345.0,0.8090822
1346.0,1346.0,0.53330225
1347.0,1347.0,0.4508126
1348.0,1348.0,0.017527834
1349.0,1349.0,0.055078547
1350.0,1350.0,0.6352245
1351.0,1351.0,0.40771848
1352.0,1352.0,0.532035
1353.0,1353.0,0.11636477
1354.0,1354.0,0.0029716406
1355.0,1355.0,0.09925829
1356.0,1356.0,0.12636971
1357.0,1357.0,0.7142149
1358.0,1358.0,0.022165786
1359.0,1359.0,0.017177071
1360.0,1360.0,0.66122293
1361.0,1361.0,0.08224758
1362.0,1362.0,0.34675077
1363.0,1363.0,0.73399675
1364.0,1364.0,0.66010773
1365.0,1365.0,0.72739804
1366.0,1366.0,0.22163554
1367.0,1367.0,0.029206878
1368.0,1368.0,0.13844699
1369.0,1369.0,0.4750412
1370.0,1370.0,0.7971274
1371.0,1371.0,0.5216888
1372.0,1372.0,0.08111348
1373.0,1373.0,0.4529998
1374.0,1374.0,0.5637318
1375.0,1375.0,0.6565062
1376.0,1376.0,0.55869263
1377.0,1377.0,0.7038757
1378.0,1378.0,0.022292284
1379.0,1379.0,0.1157193
1380.0,1380.0,0.020549878
1381.0,1381.0,0.26904684
1382.0,1382.0,0.41127747
1383.0,1383.0,0.46454963
1384.0,1384.0,0.24577425
1385.0,1385.0,0.5186478
1386.0,1386.0,0.29353753
1387.0,1387.0,0.5914549
1388.0,1388.0,0.041364767
1389.0,1389.0,0.40711033
1390.0,1390.0,0.3891073
1391.0,1391.0,0.60171026
1392.0,1392.0,0.26686636
1393.0,1393.0,0.47426018
1394.0,1394.0,0.59709877
1395.0,1395.0,0.36919582
1396.0,1396.0,0.08809517
1397.0,1397.0,0.38636395
1398.0,1398.0,0.41127038
1399.0,1399.0,0.36938572
1400.0,1400.0,0.08639666
1401.0,1401.0,0.34411123
1402.0,1402.0,0.4191766
1403.0,1403.0,0.12397464
1404.0,1404.0,0.24011828
1405.0,1405.0,0.6105548
1406.0,1406.0,0.61168975
1407.0,1407.0,0.16375877
1408.0,1408.0,0.7635035
1409.0,1409.0,0.0870057
1410.0,1410.0,0.12757504
1411.0,1411.0,0.041636113
1412.0,1412.0,0.18896084
1413.0,1413.0,0.20473206
1414.0,1414.0,0.0065765553
1415.0,1415.0,0.13676076
1416.0,1416.0,0.43394274
1417.0,1417.0,0.26625767
1418.0,1418.0,0.31160167
1419.0,1419.0,0.42779142
1420.0,1420.0,0.106825404
1421.0,1421.0,0.08796426
1422.0,1422.0,0.22629756
1423.0,1423.0,0.566
1424.0,1424.0,0.50911564
1425.0,1425.0,0.27477545
1426.0,1426.0,0.4247263
1427.0,1427.0,0.13701026
1428.0,1428.0,0.21086122
1429.0,1429.0,0.37852457
1430.0,1430.0,0.34334826
1431.0,1431.0,0.08071636
1432.0,1432.0,0.5625682
1433.0,1433.0,0.46505
1434.0,1434.0,0.727812
1435.0,1435.0,0.4202888
1436.0,1436.0,0.48081994
1437.0,1437.0,0.44207814
1438.0,1438.0,0.09059376
1439.0,1439.0,0.5907962
1440.0,1440.0,0.60323524
1441.0,1441.0,0.67516893
1442.0,1442.0,0.58409363
1443.0,1443.0,0.3581563
1444.0,1444.0,0.13861057
1445.0,1445.0,0.579676
1446.0,1446.0,0.523456
1447.0,1447.0,0.4977835
1448.0,1448.0,0.63004637
1449.0,1449.0,0.58063203
1450.0,1450.0,0.7583916
1451.0,1451.0,0.50159085
1452.0,1452.0,0.48911804
1453.0,1453.0,0.28118032
1454.0,1454.0,0.35847664
1455.0,1455.0,0.47652584
1456.0,1456.0,0.68777025
1457.0,1457.0,0.30141112
1458.0,1458.0,0.26333955
1459.0,1459.0,0.34733135
1460.0,1460.0,0.34089592
1461.0,1461.0,0.14855385
1462.0,1462.0,0.0052267704
1463.0,1463.0,0.36469942
1464.0,1464.0,0.0018136271
1465.0,1465.0,0.41455168
1466.0,1466.0,0.32518333
1467.0,1467.0,0.35810763
1468.0,1468.0,0.265042
1469.0,1469.0,0.16515489
1470.0,1470.0,0.025495332
1471.0,1471.0,0.046195757
1472.0,1472.0,0.14869826
1473.0,1473.0,0.42208418
1474.0,1474.0,0.34650257
1475.0,1475.0,0.5563717
1476.0,1476.0,0.1569887
1477.0,1477.0,0.30018938
1478.0,1478.0,0.4861387
1479.0,1479.0,0.043148044
1480.0,1480.0,0.36465123
1481.0,1481.0,0.5420091
1482.0,1482.0,0.20271789
1483.0,1483.0,0.19648744
1484.0,1484.0,0.23799314
1485.0,1485.0,0.34338224
1486.0,1486.0,0.63114816
1487.0,1487.0,0.50056463
1488.0,1488.0,0.62942076
1489.0,1489.0,0.5005643
1490.0,1490.0,0.0051807757
1491.0,1491.0,0.20613816
1492.0,1492.0,0.45991915
1493.0,1493.0,0.60047185
1494.0,1494.0,0.33506495
1495.0,1495.0,0.6619929
1496.0,1496.0,0.5921678
1497.0,1497.0,0.156683
1498.0,1498.0,0.540024
1499.0,1499.0,0.7520548
1500.0,1500.0,0.7061828
1501.0,1501.0,0.64412534
1502.0,1502.0,0.03717455
1503.0,1503.0,0.63849366
1504.0,1504.0,0.019475797
1505.0,1505.0,0.48258096
1506.0,1506.0,0.67879957
1507.0,1507.0,0.4237312
1508.0,1508.0,0.21644808
1509.0,1509.0,0.50732887
1510.0,1510.0,0.36175722
1511.0,1511.0,0.05118178
1512.0,1512.0,0.14192934
1513.0,1513.0,0.8507401
1514.0,1514.0,0.6174371
1515.0,1515.0,0.55417466
1516.0,1516.0,0.5026754
1517.0,1517.0,0.5673538
1518.0,1518.0,0.40617317
1519.0,1519.0,0.013426004
1520.0,1520.0,0.5473509
1521.0,1521.0,0.008051446
1522.0,1522.0,0.6669693
1523.0,1523.0,0.6781934
1524.0,1524.0,0.07626655
1525.0,1525.0,0.19094127
1526.0,1526.0,0.04199339
1527.0,1527.0,0.661308
1528.0,1528.0,0.5917904
1529.0,1529.0,0.27929485
1530.0,1530.0,0.11996708
1531.0,1531.0,0.55050087
1532.0,1532.0,0.6603696
1533.0,1533.0,0.010440039
1534.0,1534.0,0.4742538
1535.0,1535.0,0.092957504
1536.0,1536.0,0.63440585
1537.0,1537.0,0.575586
1538.0,1538.0,0.009931921
1539.0,1539.0,0.4642216
1540.0,1540.0,0.059839264
1541.0,1541.0,0.008966199
1542.0,1542.0,0.8102082
1543.0,1543.0,0.39389378
1544.0,1544.0,0.050060406
1545.0,1545.0,0.31919923
1546.0,1546.0,0.09463006
1547.0,1547.0,0.425685
1548.0,1548.0,0.3555278
1549.0,1549.0,0.5265776
1550.0,1550.0,0.8123234
1551.0,1551.0,0.6627352
1552.0,1552.0,0.4120057
1553.0,1553.0,0.49514407
1554.0,1554.0,0.8255244
1555.0,1555.0,0.1441082
1556.0,1556.0,0.2380595
1557.0,1557.0,0.25241145
1558.0,1558.0,0.120309174
1559.0,1559.0,0.318044
1560.0,1560.0,0.15667446
1561.0,1561.0,0.21467058
1562.0,1562.0,0.40743327
1563.0,1563.0,0.34296772
1564.0,1564.0,0.52494526
1565.0,1565.0,0.7430745
1566.0,1566.0,0.4817449
1567.0,1567.0,0.6318399
1568.0,1568.0,0.10636291
1569.0,1569.0,0.38116452
1570.0,1570.0,0.5893543
1571.0,1571.0,0.55131674
1572.0,1572.0,0.48405054
1573.0,1573.0,0.5953258
1574.0,1574.0,0.051750883
1575.0,1575.0,0.6590649
1576.0,1576.0,0.04226229
1577.0,1577.0,0.34393582
1578.0,1578.0,0.4437508
1579.0,1579.0,0.5227461
1580.0,1580.0,0.00790247
1581.0,1581.0,0.34625015
1582.0,1582.0,0.23383045
1583.0,1583.0,0.03768302
1584.0,1584.0,0.6048889
1585.0,1585.0,0.19220467
1586.0,1586.0,0.5014793
1587.0,1587.0,0.27759504
1588.0,1588.0,0.53757703
1589.0,1589.0,0.3840026
1590.0,1590.0,0.2028618
1591.0,1591.0,0.1352154
1592.0,1592.0,0.17023537
1593.0,1593.0,0.32676354
1594.0,1594.0,0.5694907
1595.0,1595.0,0.2937137
1596.0,1596.0,0.72545385
1597.0,1597.0,0.12664154
1598.0,1598.0,0.2864917
1599.0,1599.0,0.3075957
1600.0,1600.0,0.7279473
1601.0,1601.0,0.39038986
1602.0,1602.0,0.40447164
1603.0,1603.0,0.42061087
1604.0,1604.0,0.6584963
1605.0,1605.0,0.044349737
1606.0,1606.0,0.14036523
1607.0,1607.0,0.5746128
1608.0,1608.0,0.4548047
1609.0,1609.0,0.6667928
1610.0,1610.0,0.27516025
1611.0,1611.0,0.5193319
1612.0,1612.0,0.39179555
1613.0,1613.0,0.03135247
1614.0,1614.0,0.5394774
1615.0,1615.0,0.052510217
1616.0,1616.0,0.67514473
1617.0,1617.0,0.08373407
1618.0,1618.0,0.12973513
1619.0,1619.0,0.0389949
1620.0,1620.0,0.5206937
1621.0,1621.0,0.22422378
1622.0,1622.0,0.5641643
1623.0,1623.0,0.27657723
1624.0,1624.0,0.029713584
1625.0,1625.0,0.14685297
1626.0,1626.0,0.31288353
1627.0,1627.0,0.2908866
1628.0,1628.0,0.18573351
1629.0,1629.0,0.11197846
1630.0,1630.0,0.041365206
1631.0,1631.0,0.60314775
1632.0,1632.0,0.5158461
1633.0,1633.0,0.019263454
1634.0,1634.0,0.006299126
1635.0,1635.0,0.04708732
1636.0,1636.0,0.38494346
1637.0,1637.0,0.16307974
1638.0,1638.0,0.45931524
1639.0,1639.0,0.728677
1640.0,1640.0,0.026509784
1641.0,1641.0,0.35663682
1642.0,1642.0,0.6134905
1643.0,1643.0,0.11682434
1644.0,1644.0,0.29063624
1645.0,1645.0,0.7034883
1646.0,1646.0,0.032758713
1647.0,1647.0,0.29538983
1648.0,1648.0,0.39198133
1649.0,1649.0,0.21549097
1650.0,1650.0,0.44393268
1651.0,1651.0,0.21533188
1652.0,1652.0,0.64333266
1653.0,1653.0,0.80459577
1654.0,1654.0,0.030925466
1655.0,1655.0,0.2651193
1656.0,1656.0,0.61825013
1657.0,1657.0,0.029914662
1658.0,1658.0,0.76013964
1659.0,1659.0,0.29930493
1660.0,1660.0,0.5129882
1661.0,1661.0,0.46165395
1662.0,1662.0,0.57542795
1663.0,1663.0,0.047447585
1664.0,1664.0,0.2876692
1665.0,1665.0,0.68428296
1666.0,1666.0,0.53508663
1667.0,1667.0,0.07690046
1668.0,1668.0,0.06902424
1669.0,1669.0,0.40990698
1670.0,1670.0,0.5268291
1671.0,1671.0,0.63215715
1672.0,1672.0,0.20071709
1673.0,1673.0,0.3006889
1674.0,1674.0,0.059734445
1675.0,1675.0,0.016918207
1676.0,1676.0,0.17120503
1677.0,1677.0,0.5353945
1678.0,1678.0,0.18872362
1679.0,1679.0,0.19100901
1680.0,1680.0,0.69497013
1681.0,1681.0,0.4894291
1682.0,1682.0,0.3396092
1683.0,1683.0,0.64638126
1684.0,1684.0,0.558929
1685.0,1685.0,0.32328996
1686.0,1686.0,0.01583648
1687.0,1687.0,0.4208259
1688.0,1688.0,0.731957
1689.0,1689.0,0.79658526
1690.0,1690.0,0.43322852
1691.0,1691.0,0.4633565
1692.0,1692.0,0.0028065399
1693.0,1693.0,0.5707111
1694.0,1694.0,0.5841021
1695.0,1695.0,0.63407344
1696.0,1696.0,0.5182041
1697.0,1697.0,0.023452578
1698.0,1698.0,0.10866876
1699.0,1699.0,0.52420247
1700.0,1700.0,0.43258652
1701.0,1701.0,0.7313944
1702.0,1702.0,0.45814332
1703.0,1703.0,0.4931349
1704.0,1704.0,0.54073936
1705.0,1705.0,0.53332865
1706.0,1706.0,0.04767346
1707.0,1707.0,0.47082123
1708.0,1708.0,0.30913737
1709.0,1709.0,0.027517753
1710.0,1710.0,0.052988347
1711.0,1711.0,0.39461806
1712.0,1712.0,0.69221145
1713.0,1713.0,0.6051223
1714.0,1714.0,0.81389225
1715.0,1715.0,0.60497767
1716.0,1716.0,0.39425153
1717.0,1717.0,0.4664542
1718.0,1718.0,0.61911404
1719.0,1719.0,0.045339916
1720.0,1720.0,0.26086202
1721.0,1721.0,0.534166
1722.0,1722.0,0.46161446
1723.0,1723.0,0.02102217
1724.0,1724.0,0.012243133
1725.0,1725.0,0.62768126
1726.0,1726.0,0.122671455
1727.0,1727.0,0.40956682
1728.0,1728.0,0.7319701
1729.0,1729.0,0.008249558
1730.0,1730.0,0.6588158
1731.0,1731.0,0.7373541
1732.0,1732.0,0.0787406
1733.0,1733.0,0.3354611
1734.0,1734.0,0.10042516
1735.0,1735.0,0.45873922
1736.0,1736.0,0.61348844
1737.0,1737.0,0.6662809
1738.0,1738.0,0.6907069
1739.0,1739.0,0.35708642
1740.0,1740.0,0.5801316
1741.0,1741.0,0.32125682
1742.0,1742.0,0.07629886
1743.0,1743.0,0.2845824
1744.0,1744.0,0.08638466
1745.0,1745.0,0.31438863
1746.0,1746.0,0.018427847
1747.0,1747.0,0.51583797
1748.0,1748.0,0.2003643
1749.0,1749.0,0.6933237
1750.0,1750.0,0.5578567
1751.0,1751.0,0.17323193
1752.0,1752.0,0.21036793
1753.0,1753.0,0.2998499
1754.0,1754.0,0.07984071
1755.0,1755.0,0.16517372
1756.0,1756.0,0.5961791
1757.0,1757.0,0.5412359
1758.0,1758.0,0.057535134
1759.0,1759.0,0.68916625
1760.0,1760.0,0.6630115
1761.0,1761.0,0.5383999
1762.0,1762.0,0.035895895
1763.0,1763.0,0.59663916
1764.0,1764.0,0.38827196
1765.0,1765.0,0.56906486
1766.0,1766.0,0.5590663
1767.0,1767.0,0.005950678
1768.0,1768.0,0.30351362
1769.0,1769.0,0.024449253
1770.0,1770.0,0.10007933
1771.0,1771.0,0.7311548
1772.0,1772.0,0.71866953
1773.0,1773.0,0.050322067
1774.0,1774.0,0.7111893
1775.0,1775.0,0.5194884
1776.0,1776.0,0.0059688115
1777.0,1777.0,0.10857387
1778.0,1778.0,0.47204164
1779.0,1779.0,0.010644577
1780.0,1780.0,0.20047392
1781.0,1781.0,0.07096656
1782.0,1782.0,0.7631936
1783.0,1783.0,0.12494205
1784.0,1784.0,0.26125655
1785.0,1785.0,0.30080187
1786.0,1786.0,0.06762371
1787.0,1787.0,0.17836536
1788.0,1788.0,0.35992342
1789.0,1789.0,0.45247084
1790.0,1790.0,0.07548117
1791.0,1791.0,0.60803217
1792.0,1792.0,0.6151283
1793.0,1793.0,0.26741338
1794.0,1794.0,0.06693568
1795.0,1795.0,0.2467863
1796.0,1796.0,0.5000712
1797.0,1797.0,0.7145275
1798.0,1798.0,0.47803587
1799.0,1799.0,0.22022304
1800.0,1800.0,0.44655946
1801.0,1801.0,0.49038815
1802.0,1802.0,0.3615959
1803.0,1803.0,0.4288549
1804.0,1804.0,0.29345235
1805.0,1805.0,0.7927283
1806.0,1806.0,0.39966625
1807.0,1807.0,0.65828055
1808.0,1808.0,0.25732246
1809.0,1809.0,0.67137086
1810.0,1810.0,0.52303046
1811.0,1811.0,0.09444009
1812.0,1812.0,0.39625013
1813.0,1813.0,0.2872927
1814.0,1814.0,0.17856991
1815.0,1815.0,0.30630198
1816.0,1816.0,0.56869435
1817.0,1817.0,0.4285707
1818.0,1818.0,0.7995154
1819.0,1819.0,0.018983845
1820.0,1820.0,0.46522304
1821.0,1821.0,0.009143994
1822.0,1822.0,0.55366564
1823.0,1823.0,0.5481543
1824.0,1824.0,0.503631
1825.0,1825.0,0.5827226
1826.0,1826.0,0.0785808
1827.0,1827.0,0.57005423
1828.0,1828.0,0.48134416
1829.0,1829.0,0.38492206
1830.0,1830.0,0.0594563
1831.0,1831.0,0.15454334
1832.0,1832.0,0.14493991
1833.0,1833.0,0.28678188
1834.0,1834.0,0.1771634
1835.0,1835.0,0.7689036
1836.0,1836.0,0.45689297
1837.0,1837.0,0.36928827
1838.0,1838.0,0.35658145
1839.0,1839.0,0.16655245
1840.0,1840.0,0.59079087
1841.0,1841.0,0.55634505
1842.0,1842.0,0.0062144645
1843.0,1843.0,0.55273145
1844.0,1844.0,0.2759313
1845.0,1845.0,0.45100978
1846.0,1846.0,0.6180683
1847.0,1847.0,0.24572669
1848.0,1848.0,0.58068293
1849.0,1849.0,0.6001555
1850.0,1850.0,0.4977977
1851.0,1851.0,0.43292096
1852.0,1852.0,0.5318041
1853.0,1853.0,0.5527501
1854.0,1854.0,0.49678653
1855.0,1855.0,0.33175522
1856.0,1856.0,0.102510035
1857.0,1857.0,0.5889584
1858.0,1858.0,0.59170663
1859.0,1859.0,0.39483652
1860.0,1860.0,0.6226429
1861.0,1861.0,0.7011831
1862.0,1862.0,0.17506072
1863.0,1863.0,0.2422205
1864.0,1864.0,0.58991003
1865.0,1865.0,0.045672912
1866.0,1866.0,0.036209635
1867.0,1867.0,0.2563799
1868.0,1868.0,0.053859644
1869.0,1869.0,0.7797284
1870.0,1870.0,0.041360687
1871.0,1871.0,0.18014142
