"lon" "lat" "w.dist" "w.lon" "w.lat" "ID" "temp" "rain" "tpi" "slope" "aspect"
"43" 12.188594693504 48.959526415208 5496.90761537709 12.1916113591697 49.0089149515949 1874 84 685 -1.5 0.253719967383818 2
"44" 12.6465018597113 48.7935325298526 4024.08211019094 12.6383332901528 48.757751517922 1896 82 793 -0.875 0.74549575595006 1
"45" 10.63322830799 48.8028457127447 842.142646204775 10.6380280801516 48.8097229291304 666 84 731 -10.625 0.0950548206110725 7
"46" 12.6152244313966 48.5673518235243 737.284162252285 12.6155017498656 48.5739724179385 1951 81 865 -12.75 0.513500622279781 1
"47" 12.8983256695416 48.807427456103 2179.09546701771 12.9099168516934 48.7893904972664 1896 85 809 1.25 0.153792875101391 4
"48" 12.2087340399158 48.644994043302 6461.46788554685 12.2469167305199 48.592693274908 1915 79 805 -12.625 1.66280382302859 6
"49" 12.147188377863 48.7872601957645 5115.89035898791 12.1272220804336 48.8313331900487 1913 79 766 11 0.504400513246523 3
"50" 12.6233374293632 48.917466309558 1074.1030975992 12.6320389736833 48.9096946944904 1887 84 741 0.375 0.130283120495201 4
"51" 12.2578833057343 48.9438805831176 6695.53743510125 12.3302620120165 48.9807517811214 1880 84 692 -0.625 0.161057191839965 2
"52" 12.5549652516555 48.8027776856202 5495.52513946861 12.5785837726138 48.7558898678428 1896 83 775 -6.75 0.216085470333388 3
"53" 11.7454685180125 48.3992131010031 730.177491100399 11.7514917156722 48.3940139764602 1970 80 829 -3 0.463944999317407 4
"54" 12.0588183556198 49.0092933236106 1482.54463936205 12.0413882564529 49.0024642680283 1877 84 669 -10.25 1.21742123948088 1
"55" 12.2269390637657 48.6285120756786 4246.82539033118 12.2469167305199 48.592693274908 1915 80 801 1 1.77440829063825 4
"56" 12.5236291972818 48.8367986109777 6437.36131543215 12.449583140132 48.8678321155997 1902 83 760 -0.375 0.336060313838181 1
"57" 12.21140311878 48.6018786129479 2267.93865148586 12.2227220834917 48.5829163044925 1915 82 795 -1.125 0.523948236505465 4
"58" 12.6626987218749 48.8596062283223 5124.50034090426 12.7020633929017 48.8976713055132 1887 84 763 -1.125 0.228735861178491 1
"59" 12.75090192994 48.6152418762048 489.128098499344 12.7509442199381 48.619640329053 1951 82 872 -7.625 1.35046658378771 1
"60" 12.1962410820681 48.9316021400832 8604.57213958167 12.1916113591697 49.0089149515949 1874 83 702 4.25 0.764034672585889 1
"61" 10.8590667769361 49.0044920024604 766.451593468618 10.8646739613007 49.0103124169317 662 83 722 -18.875 1.32222801255449 2
"62" 12.1100561252812 48.9936634067081 3131.50425791218 12.1170744841017 49.021414929699 1872 83 677 3.5 1.27128895170862 3
"63" 12.4985540715456 48.7602949414646 3778.38813661198 12.5140000128693 48.727890083653 1896 82 786 -9.75 0.6740203952218 3
"64" 12.1100561252812 48.9936634067081 3131.50425791218 12.1170744841017 49.021414929699 1872 83 677 3.5 1.27128895170862 3
"65" 12.8800672628018 48.6298479707219 491.566958176321 12.8841744406534 48.6333310028987 1906 84 874 -4.25 1.24140703385774 1
"66" 12.783343807965 48.8242733434506 876.748110708163 12.7903890886142 48.8306388040192 1887 84 792 1.625 0.42167929311575 2
"67" 12.814297689543 48.7005916790779 219.078007904637 12.8119681416499 48.7018202002336 1905 85 833 -3.25 0.815107833852853 1
"68" 12.2155468435974 48.622886667827 4077.36514773418 12.2469167305199 48.592693274908 1915 81 800 1.625 1.62491388908373 4
"69" 12.380618059822 48.8053835811729 2246.99433181425 12.3638334584881 48.8222770656639 1902 82 758 -6.125 0.622989180414822 8
"70" 12.8342874419355 48.8379527536787 719.705207136757 12.8420853857344 48.8340215442347 1887 85 790 -1.375 0.107865702347809 8
"71" 12.1506176782317 48.9906859639116 3239.77530617203 12.1597223328146 49.0191956070318 1874 84 676 -1 0.491444661440316 2
"72" 10.9473149917173 48.1466383663883 4296.5965711821 10.9893055740789 48.1731682560806 1981 81 918 -4.75 0.324351066792763 7
"73" 12.4329380708897 48.5145317356021 818.826685409198 12.4417798670844 48.5100822931145 1951 78 870 0.875 1.28208669737849 4
"74" 12.2176198624199 48.6034676884827 2283.23606019723 12.2369090544192 48.5874071452654 1915 82 796 -1.125 0.420357570940107 4
"75" 12.1506176782317 48.9906859639116 3239.77530617203 12.1597223328146 49.0191956070318 1874 84 676 -1 0.491444661440316 2
"76" 10.5565758971326 48.7732697866091 5402.33185435034 10.6038608476997 48.8104706131622 667 81 758 -5 2.94753845032512 2
"77" 12.8332417706903 48.5667706324142 227.260917730725 12.83147239836 48.5684432508775 1932 83 893 -19.75 0.170485497233099 6
"78" 12.184712336821 48.9399569322365 7685.38335733192 12.1916113591697 49.0089149515949 1874 84 693 0.125 0.416939761139319 1
"79" 12.0370927431877 48.4750183347659 2711.31488704757 12.0250267222374 48.4980241471297 1931 79 833 4 0.670905559939992 1
"80" 11.977520117894 48.433097716738 759.933320981814 11.986694337462 48.4300270159956 1946 82 825 -4.875 1.02699444023809 7
"81" 11.977520117894 48.433097716738 759.933320981814 11.986694337462 48.4300270159956 1946 82 825 -4.875 1.02699444023809 7
"82" 12.2123002073072 48.6185313004998 3837.62744255589 12.2447239004292 48.5915351747509 1915 81 800 1.625 1.62491388908373 4
"83" 12.199204066699 48.9319567294726 8576.49443149441 12.1916113591697 49.0089149515949 1874 83 702 4.25 0.764034672585889 1
"84" 12.2349588307373 48.5065010608305 6277.52717930697 12.1815004257401 48.5503882691102 1922 78 855 -8.25 0.315942556706252 6
"85" 12.9014282098261 48.6295027855674 586.381074281444 12.898694900764 48.6344509098535 1906 85 878 -14.25 2.14029551245738 1
"86" 10.6115020540031 48.9097777247685 12.5048349197782 10.6116707435533 48.9097957920259 666 84 721 -2.625 0.0389689547910662 4
"87" 12.7605622311043 48.8397310509875 756.816053252212 12.7705832107726 48.8413314794736 1887 84 786 5.5 0.40801717288915 2
"88" 12.3212722702726 48.9109537390426 4264.19104421935 12.3641991970672 48.8850506158916 1913 84 711 -1 0.447040366177291 2
"89" 12.6604660119775 48.7209740119801 2722.68552971246 12.6669168953674 48.7450828473836 1896 84 812 -0.625 0.246616101433492 3
"90" 12.0852786280427 48.5691466240321 5656.803259598 12.1040829984503 48.5198326378118 1925 81 798 -21.375 0.764868194587046 5
"91" 12.7544746559183 48.6165404335322 431.953364161801 12.7509442199381 48.619640329053 1951 82 872 -7.625 1.35046658378771 1
"92" 10.6126108196044 48.920977730223 265.701697868304 10.6090246642763 48.9205981871044 666 84 720 -1.875 0.0422623740599752 6
"93" 12.4891801994361 48.7908014207005 7230.13873093552 12.5140000128693 48.727890083653 1896 81 786 -8.5 0.631877167830656 3
"94" 12.1779253857407 48.593833014683 3450.09623643689 12.1881390510222 48.5635566556698 1922 81 798 -2.25 0.69589335788373 4
"95" 10.4082624571384 48.6241840187104 6308.43742462139 10.4386939296811 48.5711669299932 1919 82 761 8.625 0.710121082753447 2
"96" 13.063962777301 48.6699223010508 2694.09270737944 13.0910281883896 48.6862220078824 1904 87 867 -4 0.427903057787424 2
"97" 12.2696472338793 48.9457869213889 5893.82634897 12.331472310113 48.9797210653543 1880 84 694 0.375 0.0281847362177077 4
"98" 12.0494875782092 48.4674236511146 3811.24676970032 12.0325250855965 48.4997619264465 1931 79 836 -7.125 0.99587393378401 1
"99" 11.4323318317258 48.8171097585338 5787.60858459883 11.4365559490843 48.7651404732359 1894 83 743 -2.625 1.41341084272231 6
"100" 11.8180366623065 48.1764826435755 4435.77853321401 11.7913609391615 48.2121657617378 1971 79 912 1.375 0.499368732309524 7
"101" 12.3390543587367 48.9320073158746 5055.75067883415 12.3896941405871 48.901138264015 1913 84 704 -0.875 0.0140890956778442 6
"102" 12.5850359408365 48.8202988147038 7003.21758473496 12.6087502528957 48.7593039639879 1896 83 773 -4.25 0.413306174957553 1
"103" 12.7567100192234 48.836321338558 1160.84539244504 12.7705832107726 48.8413314794736 1887 84 786 1.75 0.273473291861378 1
"104" 11.772625538028 48.8687549411347 616.431332775008 11.7794905062337 48.8655500634521 1886 84 708 -1.125 1.4877228130224 3
"105" 12.2656932554898 48.9338995500949 7012.37838413396 12.331472310113 48.9797210653543 1880 84 696 -3.125 0.272830322641793 2
"106" 12.1557793869212 48.5824175715656 3178.2730031158 12.1881390510222 48.5635566556698 1922 82 799 2.25 0.504747383851991 4
"107" 13.1865103228179 48.4052304829221 855.708253509757 13.178860650122 48.410999251187 1941 87 991 -4.75 1.36848743593692 1
"108" 11.5028736453207 48.7929489825613 3696.10587641706 11.4922659533472 48.7604905009922 1894 84 735 0.5 0.419249243406319 6
"109" 12.6736506030792 48.8074500123299 6064.18971070061 12.6430558333534 48.7568053838817 1896 83 789 -0.375 0.361515531472766 1
"110" 13.3218385066179 48.5048014337848 7674.47967240603 13.3656939620613 48.442249268515 1941 87 967 -9.375 0.678954614014677 5
"111" 13.3142266716043 48.5019479120228 7651.90605344473 13.3656939620613 48.442249268515 1941 86 973 -1.25 0.59486936476206 4
"112" 13.0117664077859 48.6594847397721 5039.12760812614 12.9748058464508 48.6213607961262 1910 85 873 -5.625 0.644139963714214 1
"113" 12.1962410820681 48.9316021400832 8604.57213958167 12.1916113591697 49.0089149515949 1874 83 702 4.25 0.764034672585889 1
"114" 12.1622492131158 48.9624261020367 5591.28075730084 12.1851662698958 49.0103874506575 1874 83 688 2.25 1.14647562084716 3
"115" 12.9427435838524 48.8238254190837 958.149896661571 12.9496455539158 48.831135599534 1887 85 807 -0.25 0.0494120862845092 3
"116" 10.6249679634204 48.8913425033152 359.868235553335 10.6200512600117 48.8913209230335 666 84 723 -1.375 0.270162562697948 3
"117" 12.7220912756813 48.8321732797804 3702.64601573378 12.7705832107726 48.8413314794736 1887 84 782 0.25 0.188007784593938 1
"118" 12.7220912756813 48.8321732797804 3702.64601573378 12.7705832107726 48.8413314794736 1887 84 782 0.25 0.188007784593938 1
"119" 12.20454613553 48.9333591133195 8455.70071995721 12.1916113591697 49.0089149515949 1874 84 693 -2.375 0.56226042642324 2
"120" 12.7453107341611 48.8254699293307 2560.04886765137 12.7705832107726 48.8413314794736 1887 84 786 0.5 0.0907842323864311 2
"121" 12.9536700594433 48.724997575591 4831.10500515275 13.019332925343 48.7251930535384 1904 85 845 -2.375 0.121758249482206 1
"122" 13.1865103228179 48.4052304829221 855.708253509757 13.178860650122 48.410999251187 1941 87 991 -4.75 1.36848743593692 1
"123" 12.4259882487895 48.6748161292656 2591.5220076617 12.4360514510978 48.6525050538969 1901 81 807 -10.5 2.22759802274777 5
"124" 12.3726217638707 48.892679724381 118.088329725227 12.3736943449072 48.8918876586219 1913 84 720 -0.25 0.170892977786209 3
"125" 12.5888354383733 48.8214754310253 7066.97777281192 12.6087502528957 48.7593039639879 1896 83 773 -4.25 0.413306174957553 1
"126" 10.6582721013573 48.8091469377008 193.395438766871 10.6563578885135 48.8079515473541 673 83 747 28.5 2.32047512614228 7
"127" 12.7813543714558 48.8277039646975 672.504167240305 12.7871586067398 48.832383400959 1887 84 789 2.75 0.456384721045265 2
"128" 10.7400770443187 48.7175083456138 517.85544227147 10.7344169502476 48.7202758403295 673 86 744 -2.125 0.686568512266273 2
"129" 12.1451052774903 48.5703813916457 3247.63312826257 12.1869049563567 48.5611092521723 1922 82 799 0.75 0.705059850929435 4
"130" 12.2570284097983 48.5752482209751 1982.22541267125 12.2402897125146 48.5891930554101 1915 82 803 12.375 3.14002560259487 8
"131" 12.1314200051707 48.9338346902871 6596.67760647022 12.0416946627992 48.9387779936145 1883 81 705 -4.625 1.3735434636503 5
"132" 12.8068096061466 48.8166836374136 1097.22219858075 12.8077189945828 48.8265219501814 1887 85 791 -1.75 0.339316251770002 1
"133" 12.348856742469 48.9285520255142 4272.42557490808 12.3896941405871 48.901138264015 1913 84 705 -1.5 0.129660619024114 6
"134" 12.3357983883028 48.5049285711183 5262.56342852401 12.3892498015682 48.47366711785 1951 77 871 -3.75 1.06477134923535 5
"135" 12.0976169646036 48.8245053177354 653.750435052162 12.0980709507327 48.8303704485524 1913 82 730 -4.375 1.09190458390029 1
"136" 12.3287584000153 48.937405480229 4587.28743197957 12.3409996115178 48.9778594152752 1880 84 704 -1.875 0.118652750712585 6
"137" 12.7810164060051 48.750766881875 261.138958666881 12.7821241165555 48.7485376202189 1896 84 815 1.5 0.0983843970192717 4
"138" 12.3761793545684 48.8034738159583 2278.90574946304 12.3628644921769 48.82197286576 1902 82 758 -6.125 0.622989180414822 8
"139" 12.9889121878332 48.5584245767841 4621.72133966308 13.0170554752462 48.5955543570295 1914 83 924 4.25 1.04584813469115 4
"140" 12.4533225285451 48.5251455864795 673.462285021109 12.461750015649 48.5228347139394 1951 78 871 1.625 1.34517759565957 4
"141" 13.0136405445148 48.6696749781188 5471.89616104148 13.026721880657 48.7181129242375 1904 85 871 -3.125 0.126348862810812 2
"142" 12.4383010560727 48.5133063762113 421.071497586264 12.4428472960962 48.5110178402675 1951 80 865 -14.75 0.76008778693454 4
"143" 12.1285014785419 48.9981672213412 2635.99342490944 12.1196108611101 49.0211372041143 1872 84 673 3.25 0.310245570527445 2
"144" 11.9470260077218 48.2951262088116 6328.87530981597 11.8636247456999 48.2827642527514 1971 81 867 0.25 0.484302733592799 2
"145" 10.9519835398024 48.1417525636229 4462.34690469149 10.9893055740789 48.1731682560806 1981 80 925 4.75 0.511232130759236 7
"146" 12.7029971089205 48.6706784771536 763.575496864283 12.6987357754029 48.676934044696 1905 82 843 7.5 2.30131690814006 1
"147" 12.7283213964505 48.6783895384845 432.227202768031 12.7259152775168 48.6819324191771 1905 83 842 -4 2.0869737171851 1
"148" 12.8555218494678 48.8153879188544 2175.03276401909 12.8378949443395 48.8311066805191 1887 85 803 -0.75 0.0811845744046085 1
"149" 12.7915827511096 48.8207909124611 959.463677362705 12.797031625684 48.8286279073847 1887 84 792 1.625 0.42167929311575 2
"150" 10.6415402975298 48.8877080493164 1412.04310389949 10.6240944714467 48.8822955155687 666 84 724 0.375 0.360711285037395 7
"151" 12.0874298504488 48.5516811807613 3749.03570084921 12.1040829984503 48.5198326378118 1925 78 820 39.75 1.04459013746894 4
"152" 12.2570284097983 48.5752482209751 1982.22541267125 12.2402897125146 48.5891930554101 1915 82 803 12.375 3.14002560259487 8
"153" 12.1675045653199 48.6032639962347 4659.46042415228 12.2227220834917 48.5829163044925 1915 80 802 -6.875 1.9465743902119 4
"154" 12.1830822344329 48.9346721781173 8280.05869466745 12.1916113591697 49.0089149515949 1874 84 693 -0.375 0.612863311667954 2
"155" 11.8538414908706 48.9095487060491 122.90477364642 11.8522940246959 48.9099783002022 1886 84 696 -33.375 1.91107336331671 2
"156" 12.5021548550751 48.8552565307937 3895.1579275545 12.4694166119748 48.8828315342371 1902 83 751 -0.875 0.195670437409035 2
"157" 12.906264806954 48.5905171642869 15.1320259591624 12.906063702126 48.5905451672236 1932 84 895 -8 0.887221241089292 1
"158" 12.9967373280328 48.7192012717953 1773.40686001978 13.020109585438 48.7232060092788 1904 86 846 0 0.177653954932378 2
"159" 12.6427318795454 48.8754468899856 3107.71859277495 12.6242217935531 48.9005852499915 1887 84 757 0.75 0.181580149104389 2
"160" 12.7005983489996 48.6700186588105 758.680099181658 12.6964382724161 48.6762558348187 1905 82 843 7.5 2.30131690814006 1
"161" 12.6201984473661 48.5829544896564 416.00024304036 12.6237632735687 48.5800556045644 1951 82 864 -13.875 0.830549290677539 4
"162" 12.9327589213813 48.6945220475968 6068.53231584337 12.9233883942659 48.6403046449312 1907 85 853 -2 0.157080279888172 2
"163" 12.4895387108491 48.5981889439259 4040.30323133593 12.4866666427078 48.6344719156833 1905 80 846 -19.5 0.610660243289833 8
"164" 12.5527843172545 48.7988045554982 5135.25382516112 12.5785837726138 48.7558898678428 1896 83 778 -8.875 0.876331940456338 8
"165" 12.2109848683317 49.003593495775 1329.00386060604 12.1966943253857 49.0109710826823 1874 84 675 0.625 0.0709354143929554 1
"166" 10.6654069414567 48.8337525828977 1231.05523545782 10.6496944836474 48.8298873399873 666 84 730 -1.625 0.373213959575008 7
"167" 12.6118696177926 48.579024308691 554.664373455116 12.6116594436155 48.5740436155543 1951 81 863 -14.125 1.60392067807259 4
"168" 10.555140161663 48.959155790149 4253.69336695241 10.6131944240964 48.9579163234278 666 82 723 -5.625 1.77169010357199 5
"169" 10.6495385280379 48.7921388043003 1366.80706091667 10.665817747181 48.7981181119792 673 84 741 -9.125 1.55796634361585 1
"170" 12.0417556193542 48.4711677794332 3229.50810234649 12.0273868868813 48.4985711914079 1931 79 836 -7.125 0.99587393378401 1
"171" 12.1737788933548 48.8184713447632 2138.95412866603 12.1659718070802 48.8370018672896 1913 82 736 -4.625 0.772612465192942 2
"172" 12.2266155468637 48.631992848863 4619.47616335533 12.2469167305199 48.592693274908 1915 80 801 1 1.77440829063825 4
"173" 12.1768795626462 48.601010760907 3935.04137208493 12.2227220834917 48.5829163044925 1915 81 799 -7.75 1.60316944697041 4
"174" 12.533964879415 48.8825398328184 2299.16764224431 12.5482502163248 48.9009437830068 1887 84 745 4.75 0.429964668447683 2
"175" 12.7249503652455 48.6800474741958 162.323987616726 12.7240435292635 48.681377062192 1905 84 831 -1.25 1.81767752435946 1
"176" 12.7342725369573 48.6235235567112 426.525192250415 12.7377245087722 48.6204455752002 1951 83 863 -12.375 0.802822177304702 4
"177" 12.2910210870693 48.9239019783685 6207.50479174936 12.2915001314144 48.8680838636104 1913 84 703 -0.5 0.379675497852174 1
"178" 11.7579109243378 48.8532314441587 705.508884474456 11.7671293075978 48.8513947174902 1889 83 714 -1.125 1.48840922491442 4
"179" 12.1598093800751 48.989405672082 2981.14241903338 12.1851662698958 49.0103874506575 1874 84 676 0.125 0.287288857888011 2
"180" 12.157884786583 48.5708860834889 2376.97809872786 12.1881390510222 48.5635566556698 1922 82 798 -2.625 0.495889150979384 4
"181" 12.0637291017096 48.5651409549399 5729.61089824556 12.0882224957763 48.5162505206596 1925 79 813 -2.75 1.29117568788085 3
"182" 13.0500436430349 48.6103561625067 297.633617177549 13.0512245735012 48.6077990311298 1912 86 896 -9 1.50769448883619 5
"183" 12.4808978955834 48.5306360510619 240.885175942406 12.4777715645177 48.531265606453 1951 80 865 -14.75 1.15162508121454 8
"184" 12.5365843787537 48.8635989532922 3928.84229822225 12.572916985373 48.8895569105229 1887 83 752 0.75 0.246381310773649 8
"185" 10.4508926380165 48.8191369876342 8729.99428528406 10.5645274890283 48.8422507755127 667 79 764 20.375 1.54098023852387 1
"186" 10.8822672918276 48.0687875498359 532.210225672107 10.8752348693805 48.067908247602 1994 79 952 -1 1.55273249479786 7
"187" 12.1951929524917 48.9567278581037 5809.61372523259 12.1916113591697 49.0089149515949 1874 84 687 1.375 0.222899886369715 2
"188" 12.2325266741901 48.6193464271578 3148.14602941022 12.2469167305199 48.592693274908 1915 81 797 -7.5 1.42339957889339 4
"189" 12.9960263275221 48.6955927532083 3331.05289018247 13.0211667924209 48.720500939339 1904 85 862 0.375 0.34911152736344 1
"190" 12.7645344426099 48.8590293145529 162.515398430491 12.7667311287024 48.8592357873145 1887 85 774 -2.375 0.26635408143235 3
"191" 12.8695036220591 48.7231460294009 1320.46417307258 12.8515835112146 48.722499803424 1905 84 839 3.875 0.25308437469859 1
"192" 12.8657828257949 48.7257099741627 1076.69833122315 12.8512181859253 48.7245968262516 1905 85 831 -5.375 0.333908826033827 1
"193" 12.3847324914115 48.8022405646027 2680.50186685063 12.3728332608706 48.8250273937808 1902 81 761 1.625 1.16180503145346 8
"194" 12.6446213302794 48.8103318694113 5865.45766194683 12.6383332901528 48.757751517922 1896 83 780 -0.75 0.339281610330274 2
"195" 12.0635232721351 48.4880552195619 2273.21169866016 12.0404996157484 48.5016098240374 1931 81 819 -13.125 0.983108932091828 8
"196" 12.6802726316771 48.6044312670848 656.005681483287 12.6799625005914 48.5985418373796 1951 82 862 -16.75 1.06199572403383 4
"197" 10.4462855508223 48.5813117358723 1179.01668047814 10.4447898743651 48.5707667785868 1919 84 757 0.625 0.0906643379617365 4
"198" 12.4150372658599 47.866738278993 7876.54351184599 12.519805904116 47.8598327027657 2080 82 1014 -5.875 0.50942870993206 4
"199" 12.0638485640538 48.797255491689 1834.87088968379 12.0423418267956 48.8056826834738 1913 81 741 -7.5 0.541351121575156 1
"200" 12.1787970160055 48.8280764014815 1193.36258113082 12.1748334868886 48.8384742431734 1913 83 731 -6.75 0.585108322830517 8
"201" 12.7877283684013 48.6929979657286 253.091012316926 12.7855007968092 48.6947320537934 1905 85 833 -6.25 1.36576366525908 1
"202" 10.9358971705517 48.1594029823203 4056.83462426913 10.8815831295013 48.1626662816344 1984 81 918 -0.25 0.486367394124795 7
"203" 12.1505864951079 48.5726944358233 2951.87266526671 12.1881390510222 48.5635566556698 1922 82 798 -2.625 0.495889150979384 4
"204" 12.1213281298002 48.9762974163676 4988.20293257117 12.1196108611101 49.0211372041143 1872 83 684 4.875 0.649630397537072 1
"205" 10.5530284039928 48.7750418459602 5428.83098041097 10.6038608476997 48.8104706131622 667 83 745 -10.625 2.20104032050594 2
"206" 12.6446182477884 48.5815702486838 208.617166229772 12.6436577081004 48.5833332725776 1951 81 867 -8.5 1.42797956080452 8
"207" 12.8013041243126 48.5486791613249 216.447289520565 12.7986977530853 48.5495756825883 1932 82 906 -3.375 1.24233101814714 8
"208" 12.8746798235369 48.726937657894 1700.82634090948 12.8560552514047 48.7360000739976 1892 85 832 -3.125 0.421749886666629 8
"209" 12.4581237418755 48.8699446519759 526.312874498465 12.4512663793136 48.8713619869776 1902 84 734 -4 0.427881614865368 8
"210" 12.1033178434874 48.5645904446063 4716.70090293074 12.1254721293592 48.5248069290232 1922 81 800 -17.5 1.38573684148934 5
"211" 12.4765993215482 48.8877192586276 214.511646607407 12.4740022069967 48.8886120762422 1902 83 738 3.25 0.431641178176873 8
"212" 12.5365843787537 48.8635989532922 3928.84229822225 12.572916985373 48.8895569105229 1887 83 752 0.75 0.246381310773649 8
"213" 12.827010401308 48.6929382742491 1413.18332580252 12.8238333960354 48.7054710917003 1905 84 847 -2.875 1.28485527855756 1
"214" 12.5437058284649 48.5493039896153 142.63984260195 12.5432325826784 48.5505464604222 1951 80 871 -8.125 1.48535613138988 1
